filename,width,height,class,xmin,ymin,xmax,ymax
batch_12/000033.jpg,2988,5312,Straw,1336.0, 3049.0,1462.0,3340.0
batch_12/000033.jpg,2988,5312,Plastic bag & wrapper,1760.0, 3871.5,2286.0,4269.5
batch_12/000033.jpg,2988,5312,Bottle,1167.0, 1895.0,1419.0,2178.0
batch_12/000033.jpg,2988,5312,Bottle cap,1249.0, 1897.5,1422.0,2052.5
batch_12/000033.jpg,2988,5312,Other plastic,1551.0, 2052.0,1777.0,2299.0
batch_12/000034.jpg,2988,5312,Plastic bag & wrapper,1449.0, 2436.0,1660.0,2768.0
batch_12/000034.jpg,2988,5312,Other plastic,1041.0, 1894.0,1142.0,1987.0
batch_12/000034.jpg,2988,5312,Can,1450.0, 1132.0,1642.0,1338.0
batch_12/000034.jpg,2988,5312,Bottle,909.0, 732.0,1476.0,1251.0
batch_12/000034.jpg,2988,5312,Bottle cap,1402.0, 1138.0,1476.0,1254.0
batch_12/000034.jpg,2988,5312,Plastic bag & wrapper,1375.0, 678.0,1995.0,1238.0
batch_12/000034.jpg,2988,5312,Plastic bag & wrapper,2243.0, 121.0,2983.0,636.0
batch_12/000035.jpg,2988,5312,Carton,1944.0, 3468.0,2387.0,3840.0
batch_12/000035.jpg,2988,5312,Cup,987.0, 2341.0,1369.0,2747.0
batch_12/000035.jpg,2988,5312,Plastic bag & wrapper,1222.0, 2028.0,1482.0,2098.0
batch_12/000035.jpg,2988,5312,Aluminium foil,2334.0, 3619.0,2431.0,3756.0
batch_12/000036.jpg,2448,3264,Blister pack,923.0, 1302.0,1351.0,1934.0
batch_12/000037.jpg,3024,4032,Unlabeled litter,1096.0, 1282.0,1569.0,2176.0
batch_12/000037.jpg,3024,4032,Unlabeled litter,1611.0, 1311.0,1977.0,2151.0
batch_12/000037.jpg,3024,4032,Unlabeled litter,1132.0, 2275.0,1453.0,3310.0
batch_12/000037.jpg,3024,4032,Unlabeled litter,1614.0, 2409.0,1928.0,3183.0
batch_12/000037.jpg,3024,4032,Unlabeled litter,1942.0, 2336.0,2532.0,3415.0
batch_12/000038.jpg,3096,4128,Plastic bag & wrapper,482.3332999999998, 2051.2856,778.3332999999998,2179.2856
batch_12/000038.jpg,3096,4128,Plastic bag & wrapper,1234.1428, 2224.3333,1561.1428,2465.3333
batch_12/000038.jpg,3096,4128,Plastic bag & wrapper,696.1428000000001, 1824.9048,890.1428000000001,1947.9048
batch_12/000038.jpg,3096,4128,Bottle,2288.9048000000003, 3128.5713,2668.90475,3284.5713
batch_12/000038.jpg,3096,4128,Unlabeled litter,1616.5238, 2275.524,1678.5238,2304.524
batch_12/000038.jpg,3096,4128,Unlabeled litter,109.95240000000013, 2187.1904,177.95240000000013,2232.1904
batch_12/000039.jpg,2988,5312,Paper,669.0, 18.0,1288.0,475.0
batch_12/000039.jpg,2988,5312,Plastic bag & wrapper,2027.0, 575.0,2370.0,825.0
batch_12/000039.jpg,2988,5312,Plastic bag & wrapper,1.0, 422.0,2988.0,4102.0
batch_12/000040.jpg,2988,5312,Plastic bag & wrapper,518.0, 1211.0,2080.0,2648.0
batch_12/000041.jpg,2988,5312,Bottle cap,1361.0, 1377.0,1886.0,1979.0
batch_12/000041.jpg,2988,5312,Unlabeled litter,2378.0, 4791.0,2463.0,5214.0
batch_12/000042.jpg,2988,5312,Bottle cap,1172.0, 2272.0,1585.0,2707.0
batch_12/000043.jpg,4160,3120,Can,746.0, 2233.0,1014.0,2447.0
batch_12/000043.jpg,4160,3120,Can,1404.0, 1963.0,1589.0,2128.0
batch_12/000043.jpg,4160,3120,Can,2336.0, 1337.0,2476.0,1493.0
batch_12/000043.jpg,4160,3120,Plastic bag & wrapper,1646.0, 1920.0,1817.0,2074.0
batch_12/000043.jpg,4160,3120,Plastic bag & wrapper,2016.0, 2157.0,2398.0,2363.0
batch_12/000043.jpg,4160,3120,Carton,2074.0, 2548.0,2131.0,2661.0
batch_12/000043.jpg,4160,3120,Bottle,2552.0, 1486.0,2795.0,1749.0
batch_12/000043.jpg,4160,3120,Bottle cap,2750.0, 1715.0,2796.0,1751.0
batch_12/000044.jpg,3024,4032,Can,1275.0, 2425.0,1535.0,2762.0
batch_12/000045.jpg,2976,3968,Bottle,1377.0, 1499.0,1471.0,1631.0
batch_12/000046.jpg,2976,3968,Cup,1742.0, 1929.0,1974.0,2245.0
batch_12/000046.jpg,2976,3968,Straw,1852.0, 1821.0,1918.0,2195.0
batch_12/000046.jpg,2976,3968,Straw,2321.0, 2488.0,2619.0,2640.0
batch_12/000046.jpg,2976,3968,Lid,2228.0, 2488.0,2486.0,2735.0
batch_12/000046.jpg,2976,3968,Cup,2225.0, 2488.0,2486.0,2770.0
batch_12/000046.jpg,2976,3968,Cigarette,2356.0, 2387.0,2374.0,2452.0
batch_12/000046.jpg,2976,3968,Cigarette,2346.0, 1440.0,2412.0,1472.0
batch_12/000046.jpg,2976,3968,Lid,1777.0, 1929.0,1973.0,2039.0
batch_12/000046.jpg,2976,3968,Cigarette,2213.0, 474.0,2260.0,502.0
batch_12/000047.jpg,2976,3968,Carton,590.0, 1051.0,978.0,1175.0
batch_12/000047.jpg,2976,3968,Carton,943.0, 923.0,1123.0,1882.0
batch_12/000047.jpg,2976,3968,Bottle,1504.0, 1678.0,1645.0,1793.0
batch_12/000047.jpg,2976,3968,Bottle cap,1505.0, 1764.0,1528.0,1789.0
batch_12/000047.jpg,2976,3968,Bottle cap,1403.0, 1156.0,1431.0,1177.0
batch_12/000047.jpg,2976,3968,Bottle cap,1469.0, 959.0,1496.0,973.0
batch_12/000047.jpg,2976,3968,Bottle,1450.0, 964.0,1512.0,1150.0
batch_12/000047.jpg,2976,3968,Cup,1532.0, 1051.0,1611.0,1160.0
batch_12/000047.jpg,2976,3968,Plastic bag & wrapper,1521.0, 998.0,1646.0,1057.0
batch_12/000047.jpg,2976,3968,Plastic bag & wrapper,1032.0, 305.0,1115.0,537.0
batch_12/000047.jpg,2976,3968,Cigarette,1905.0, 2662.0,1962.0,2691.0
batch_12/000048.jpg,2976,3968,Other plastic,1286.0, 1761.0,1820.0,2041.0
batch_12/000048.jpg,2976,3968,Rope & strings,2039.0, 2323.0,2163.0,2485.0
batch_12/000049.jpg,2976,3968,Cup,1272.0, 1706.0,1668.0,2223.0
batch_12/000049.jpg,2976,3968,Unlabeled litter,1489.0, 2992.0,1607.0,3092.0
batch_12/000050.jpg,2976,3968,Cigarette,1050.0, 35.0,1110.0,83.0
batch_12/000050.jpg,2976,3968,Cigarette,1208.0, 107.0,1227.0,152.0
batch_12/000050.jpg,2976,3968,Cigarette,1302.0, 330.0,1376.0,403.0
batch_12/000050.jpg,2976,3968,Cigarette,1872.0, 139.0,1904.0,207.0
batch_12/000050.jpg,2976,3968,Cigarette,1492.0, 442.0,1573.0,473.0
batch_12/000050.jpg,2976,3968,Cigarette,2769.0, 497.0,2873.0,564.0
batch_12/000050.jpg,2976,3968,Cigarette,2231.0, 601.0,2257.0,635.0
batch_12/000050.jpg,2976,3968,Cigarette,943.0, 2528.0,1031.0,2599.0
batch_12/000050.jpg,2976,3968,Rope & strings,364.0, 1951.0,1465.0,2438.0
batch_12/000050.jpg,2976,3968,Bottle cap,1145.0, 2484.0,1223.0,2566.0
batch_12/000050.jpg,2976,3968,Other plastic,1551.0, 2099.0,1588.0,2147.0
batch_12/000050.jpg,2976,3968,Other plastic,1670.0, 2471.0,1732.0,2536.0
batch_12/000050.jpg,2976,3968,Unlabeled litter,479.0, 2405.0,532.0,2425.0
batch_12/000050.jpg,2976,3968,Unlabeled litter,787.0, 2296.0,841.0,2398.0
batch_12/000050.jpg,2976,3968,Unlabeled litter,847.0, 1498.0,909.0,1555.0
batch_12/000050.jpg,2976,3968,Cigarette,751.0, 852.0,834.0,915.0
batch_12/000051.jpg,3968,2976,Other plastic,2911.0, 672.0,2988.0,744.0
batch_12/000051.jpg,3968,2976,Cigarette,342.0, 364.0,430.0,515.0
batch_12/000051.jpg,3968,2976,Cigarette,100.0, 1295.0,136.0,1701.0
batch_12/000051.jpg,3968,2976,Cigarette,861.0, 2617.0,975.0,2766.0
batch_12/000051.jpg,3968,2976,Other plastic,2880.0, 2693.0,2969.0,2878.0
batch_12/000051.jpg,3968,2976,Other plastic,2483.0, 2049.0,2507.0,2084.0
batch_12/000051.jpg,3968,2976,Other plastic,1829.0, 2104.0,1853.0,2139.0
batch_12/000051.jpg,3968,2976,Other plastic,1659.0, 1839.0,1742.0,1927.0
batch_12/000051.jpg,3968,2976,Other plastic,1360.0, 1882.0,1386.0,1910.0
batch_12/000051.jpg,3968,2976,Other plastic,1053.0, 2756.0,1087.0,2795.0
batch_12/000051.jpg,3968,2976,Other plastic,486.0, 2344.0,581.0,2498.0
batch_12/000051.jpg,3968,2976,Other plastic,2860.0, 868.0,2907.0,897.0
batch_12/000051.jpg,3968,2976,Unlabeled litter,1481.0, 1546.0,1727.0,1744.0
batch_12/000051.jpg,3968,2976,Cigarette,374.0, 1577.0,437.0,1715.0
batch_12/000051.jpg,3968,2976,Cigarette,646.0, 2450.0,799.0,2547.0
batch_12/000051.jpg,3968,2976,Cigarette,879.0, 2819.0,982.0,2880.0
batch_12/000051.jpg,3968,2976,Other plastic,2753.0, 1702.0,2784.0,1731.0
batch_12/000052.jpg,2988,5312,Cup,1011.0, 1589.0,1835.0,2371.0
batch_12/000053.jpg,2988,5312,Can,204.0, 2055.0,2287.0,3762.0
batch_12/000054.jpg,2988,5312,Cup,978.0, 1615.0,1960.0,2408.0
batch_12/000055.jpg,3120,4160,Plastic bag & wrapper,473.0, 3471.0,1051.0,4157.0
batch_12/000055.jpg,3120,4160,Plastic bag & wrapper,1038.0, 1997.0,2343.0,3268.0
batch_12/000055.jpg,3120,4160,Plastic bag & wrapper,2282.0, 2446.0,2943.0,3037.0
batch_12/000056.jpg,4160,3120,Plastic bag & wrapper,1169.0, 286.0,2664.0,2206.0
batch_12/000057.jpg,3120,4160,Plastic bag & wrapper,1468.0, 2181.0,1976.0,2618.0
batch_12/000057.jpg,3120,4160,Plastic bag & wrapper,2254.0, 1217.0,2503.0,1390.0
batch_12/000057.jpg,3120,4160,Unlabeled litter,2331.0, 791.0,2560.0,995.0
batch_12/000057.jpg,3120,4160,Unlabeled litter,2744.0, 3150.0,2991.0,3361.0
batch_12/000057.jpg,3120,4160,Bottle,1277.0, 311.0,1750.0,496.0
batch_12/000057.jpg,3120,4160,Unlabeled litter,353.0, 951.0,438.0,1000.0
batch_12/000057.jpg,3120,4160,Plastic bag & wrapper,848.0, 3785.0,1105.0,3968.0
batch_12/000057.jpg,3120,4160,Cigarette,2747.0, 154.0,2780.0,204.0
batch_12/000057.jpg,3120,4160,Plastic bag & wrapper,1343.0, 3815.0,1432.0,3936.0
batch_12/000058.jpg,3024,4032,Plastic bag & wrapper,305.0, 1496.0,1232.0,2053.0
batch_12/000058.jpg,3024,4032,Paper,2449.0, 1724.0,2631.0,1950.0
batch_12/000058.jpg,3024,4032,Plastic bag & wrapper,1991.0, 3585.0,2116.0,3730.0
batch_12/000058.jpg,3024,4032,Plastic bag & wrapper,1548.0, 3791.0,1674.0,3922.0
batch_12/000058.jpg,3024,4032,Carton,2122.0, 3489.0,2219.0,3591.0
batch_12/000058.jpg,3024,4032,Carton,1019.0, 3373.0,1176.0,3488.0
batch_12/000058.jpg,3024,4032,Unlabeled litter,994.0, 3009.0,1138.0,3076.0
batch_12/000059.jpg,3024,4032,Bottle,237.0, 2277.0,947.0,2567.0
batch_12/000059.jpg,3024,4032,Plastic bag & wrapper,1512.0, 491.0,1623.0,650.0
batch_12/000059.jpg,3024,4032,Plastic bag & wrapper,1772.0, 634.0,1876.0,749.0
batch_12/000059.jpg,3024,4032,Bottle cap,2743.0, 2267.0,2803.0,2349.0
batch_12/000059.jpg,3024,4032,Plastic bag & wrapper,134.0, 264.0,360.0,452.0
batch_12/000059.jpg,3024,4032,Plastic bag & wrapper,235.0, 168.0,402.0,268.0
batch_12/000060.jpg,4560,2160,Plastic bag & wrapper,1862.0, 785.40906,2346.0,1203.6268
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,2823.0, 643.0,2920.0,698.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,2706.0, 697.0,2889.0,781.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,2508.0, 814.0,2630.0,932.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,2368.0, 845.0,2573.0,1086.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1939.0, 1500.0,2089.0,1635.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1852.0, 1718.0,2049.0,1980.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1643.0, 1628.0,1978.0,1849.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1885.0, 1686.0,2108.0,1824.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1273.0, 1764.0,1562.0,2034.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1210.0, 1513.0,1472.0,1695.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1214.0, 1321.0,1423.0,1564.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,775.0, 1405.0,1241.0,1820.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,518.0, 2299.0,887.0,2648.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,582.0, 2134.0,830.0,2332.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,822.0, 2551.0,1047.0,2832.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1384.0, 2614.0,1792.0,2980.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1294.0, 2088.0,1863.0,2728.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1614.0, 1867.0,1755.0,2117.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1808.0, 2033.0,1982.0,2241.0
batch_12/000061.jpg,3000,4000,Unlabeled litter,1514.0, 1751.0,1648.0,1893.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1022.0, 2550.0,1378.0,2918.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1034.0, 2506.0,1361.0,2729.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1443.0, 3017.0,1802.0,3258.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1200.0, 2327.0,1419.0,2595.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1331.0, 2265.0,1574.0,2573.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,893.0, 2254.0,1240.0,2497.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,436.0, 2682.0,631.0,2912.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,648.0, 3061.0,855.0,3208.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,767.0, 3104.0,963.0,3349.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1051.0, 2807.0,1518.0,3203.0
batch_12/000061.jpg,3000,4000,Bottle,490.0, 1916.0,668.0,2199.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,680.0, 1857.0,930.0,1975.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,692.0, 1263.0,837.0,1352.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,463.0, 3630.0,577.0,3748.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1491.0, 2397.0,1620.0,2584.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1050.0, 2083.0,1139.0,2173.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,942.0, 2198.0,1022.0,2309.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,847.0, 2322.0,932.0,2432.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,105.0, 479.0,300.0,543.0
batch_12/000062.jpg,4000,3000,Paper,455.0, 1479.0,830.0,1813.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,361.0, 1378.0,511.0,1497.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,773.0, 1724.0,1129.0,1963.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,979.0, 1669.0,1655.0,2051.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,1552.0, 1786.0,1919.0,2193.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,1110.0, 2261.0,1785.0,2825.0
batch_12/000062.jpg,4000,3000,Unlabeled litter,2798.0, 366.0,3091.0,527.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,2208.0, 1344.0,2347.0,1438.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,2519.0, 1670.0,2581.0,1712.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,2780.0, 1572.0,2833.0,1626.0
batch_12/000062.jpg,4000,3000,Unlabeled litter,3043.0, 1548.0,3099.0,1611.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,3427.0, 1635.0,3601.0,1739.0
batch_12/000062.jpg,4000,3000,Straw,2175.0, 547.0,2227.0,617.0
batch_12/000062.jpg,4000,3000,Lid,2211.0, 581.0,2257.0,636.0
batch_12/000062.jpg,4000,3000,Unlabeled litter,790.0, 1568.0,928.0,1649.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,322.0, 1790.0,499.0,1991.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,783.0, 1989.0,957.0,2082.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,2575.0, 2817.0,2903.0,2996.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,3474.0, 1958.0,3717.0,2104.0
batch_12/000062.jpg,4000,3000,Styrofoam piece,2522.0, 1334.0,2671.0,1460.0
batch_12/000062.jpg,4000,3000,Styrofoam piece,2664.0, 1153.0,2811.0,1243.0
batch_12/000062.jpg,4000,3000,Styrofoam piece,2750.0, 1487.0,2849.0,1603.0
batch_12/000062.jpg,4000,3000,Unlabeled litter,1344.0, 1230.0,1418.0,1301.0
batch_12/000062.jpg,4000,3000,Plastic container,1667.0, 1480.0,1825.0,1592.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,1542.0, 1587.0,1706.0,1803.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,1345.0, 1668.0,1491.0,1772.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,1608.0, 1703.0,1742.0,1835.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,1485.0, 1728.0,1591.0,1782.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,2236.0, 2001.0,2388.0,2109.0
batch_12/000062.jpg,4000,3000,Styrofoam piece,2242.0, 2675.0,2428.0,2809.0
batch_12/000062.jpg,4000,3000,Styrofoam piece,1355.0, 1510.0,1456.0,1610.0
batch_12/000062.jpg,4000,3000,Unlabeled litter,1386.0, 1479.0,1460.0,1562.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,2439.0, 1599.0,2561.0,1653.0
batch_12/000062.jpg,4000,3000,Straw,3355.0, 1617.0,3578.0,1757.0
batch_12/000062.jpg,4000,3000,Unlabeled litter,840.0, 2300.0,937.0,2381.0
batch_12/000062.jpg,4000,3000,Unlabeled litter,2679.0, 2707.0,2746.0,2766.0
batch_12/000063.jpg,2368,4208,Carton,1283.6255, 1117.0,1410.7865,1355.0
batch_12/000063.jpg,2368,4208,Plastic bag & wrapper,1508.2736, 3478.0,2053.7341,4014.0
batch_12/000064.jpg,2368,4208,Plastic bag & wrapper,1131.9558, 2074.0,1702.4376,2716.0
batch_12/000065.jpg,2368,4208,Plastic bag & wrapper,1041.0, 2305.0,1711.0,2913.0
batch_12/000066.jpg,4208,2368,Blister pack,1072.0, 880.97186,1948.0,1660.6018
batch_12/000066.jpg,4208,2368,Plastic bag & wrapper,2750.0, 576.4591,3305.0,1161.941
batch_12/000066.jpg,4208,2368,Unlabeled litter,2556.0, 955.0148,3065.0,1424.0043
batch_12/000066.jpg,4208,2368,Unlabeled litter,1273.0, 532.67456,1638.0,643.8153
batch_12/000067.jpg,2368,4208,Straw,368.4666, 1010.0,1421.8005,1462.0
batch_12/000067.jpg,2368,4208,Cup,724.6119, 3071.0,1742.4713,3842.0
batch_12/000068.jpg,2368,4208,Bottle,167.21175, 1527.0,2101.6614,2397.0
batch_12/000069.jpg,2368,4208,Plastic bag & wrapper,467.39468, 1192.0,2211.8677,3037.0
batch_12/000070.jpg,2368,4208,Plastic bag & wrapper,502.42426, 1363.0,1862.5728,2676.0
batch_12/000071.jpg,1512,2016,Plastic bag & wrapper,437.0, 709.0,1058.0,1445.0
batch_12/000072.jpg,3120,4160,Cup,1039.0, 1287.0,2120.0,2787.0
batch_12/000073.jpg,3120,4160,Plastic bag & wrapper,274.0, 1261.0,2431.0,3289.0
batch_12/000074.jpg,3120,4160,Cup,1054.0, 1364.0,1405.0,1573.0
batch_12/000074.jpg,3120,4160,Straw,1368.0, 1458.0,1653.0,1563.0
batch_12/000074.jpg,3120,4160,Straw,975.0, 3642.0,1650.0,3893.0
batch_12/000074.jpg,3120,4160,Unlabeled litter,470.0, 1167.0,707.0,1401.0
batch_12/000074.jpg,3120,4160,Plastic bag & wrapper,821.0, 1153.0,865.0,1212.0
batch_12/000074.jpg,3120,4160,Cup,2309.0, 1566.0,2673.0,1892.0
batch_12/000074.jpg,3120,4160,Unlabeled litter,1984.0, 1743.0,2348.0,2006.0
batch_12/000074.jpg,3120,4160,Unlabeled litter,2469.0, 892.0,2908.0,1134.0
batch_12/000074.jpg,3120,4160,Cup,2346.0, 228.0,2637.0,427.0
batch_12/000075.jpg,4160,3120,Straw,205.0, 1936.0,510.0,2356.0
batch_12/000075.jpg,4160,3120,Straw,3019.0, 1647.0,3761.0,1761.0
batch_12/000076.jpg,4160,3120,Can,1737.0, 1019.0,3148.0,1800.0
batch_12/000077.jpg,3120,4160,Can,726.0, 3214.0,2035.0,4075.0
batch_12/000077.jpg,3120,4160,Can,687.0, 353.0,2002.0,1189.0
batch_12/000078.jpg,4160,3120,Plastic bag & wrapper,626.0, 955.5,3750.0,3095.0
batch_12/000079.jpg,3120,4160,Bottle,748.0, 865.0,1682.0,3706.0
batch_12/000079.jpg,3120,4160,Bottle cap,878.0, 863.0,1258.0,1063.0
batch_12/000080.jpg,4160,3120,Paper,1582.75, 1241.5,3565.25,2327.0
batch_12/000081.jpg,4160,3120,Plastic bag & wrapper,60.0, 907.0,3169.0,2674.0
batch_12/000082.jpg,3120,4160,Plastic bag & wrapper,474.0, 188.0,1947.0,3670.0
batch_12/000083.jpg,4160,3120,Plastic bag & wrapper,1128.0, 478.0,3270.0,2041.0
batch_12/000084.jpg,4160,3120,Lid,700.0, 828.0,890.0,994.0
batch_12/000084.jpg,4160,3120,Paper bag,661.0, 1437.0,1030.0,1818.0
batch_12/000084.jpg,4160,3120,Plastic bag & wrapper,538.0, 1403.0,1114.0,1866.0
batch_12/000084.jpg,4160,3120,Bottle,2424.0, 2284.0,2673.0,2702.0
batch_12/000084.jpg,4160,3120,Plastic bag & wrapper,2832.0, 1245.0,3341.0,1835.0
batch_12/000084.jpg,4160,3120,Plastic bag & wrapper,2540.0, 1646.0,2843.0,1924.0
batch_12/000084.jpg,4160,3120,Plastic bag & wrapper,3414.0, 914.0,3560.0,1090.0
batch_12/000084.jpg,4160,3120,Plastic bag & wrapper,3644.0, 1059.0,3824.0,1135.0
batch_12/000084.jpg,4160,3120,Plastic bag & wrapper,3350.0, 2787.0,3827.0,3117.0
batch_12/000084.jpg,4160,3120,Can,136.0, 2970.0,370.0,3112.0
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,1939.6667, 3258.0476,2365.6667,3840.0476
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,1613.3334, 2397.0476,1852.6191,2753.0476
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,1741.2856, 1742.6666,1943.2856,2043.6666
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,920.2857, 974.1905,1136.2856,1194.1904
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,726.5714, 697.1428,976.5714,981.1428
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,6.0, 3431.0476,215.0,3998.0476
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,2191.0952, 1427.2858,2304.0952,1631.2858
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,1264.1428, 983.6667,1422.1428,1195.6667
batch_12/000085.jpg,3120,4160,Lid,2902.7144, 1630.0476,3000.7144,1736.0476
batch_12/000085.jpg,3120,4160,Other plastic,3013.0952, 1434.5714,3053.0952,1490.5714
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,2110.0, 832.0,2268.0,1036.0
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,564.0, 1372.0,758.0,1472.0
batch_12/000086.jpg,3120,4160,Carton,1478.0, 2524.0,1844.0,3519.0
batch_12/000086.jpg,3120,4160,Plastic bag & wrapper,1658.0, 290.0,2282.0,857.0
batch_12/000086.jpg,3120,4160,Plastic bag & wrapper,1615.0, 674.0,1802.0,878.0
batch_12/000086.jpg,3120,4160,Plastic bag & wrapper,1816.0, 3630.0,2915.0,4142.0
batch_12/000087.jpg,3120,4160,Cup,661.0, 438.0,1305.0,1141.0
batch_12/000087.jpg,3120,4160,Plastic bag & wrapper,1736.0, 1834.0,1945.0,2030.0
batch_12/000087.jpg,3120,4160,Plastic bag & wrapper,1717.0, 2027.0,1929.0,2355.0
batch_12/000087.jpg,3120,4160,Carton,1065.0, 1188.0,1799.0,1988.0
batch_12/000087.jpg,3120,4160,Plastic bag & wrapper,1833.0, 3042.0,2674.0,4137.0
batch_12/000088.jpg,4160,3120,Bottle,301.0, 92.0,652.0,222.0
batch_12/000088.jpg,4160,3120,Bottle cap,605.0, 148.0,651.0,196.0
batch_12/000088.jpg,4160,3120,Bottle cap,778.0, 1757.0,846.0,1824.0
batch_12/000088.jpg,4160,3120,Lid,506.0, 2182.0,763.0,2495.0
batch_12/000088.jpg,4160,3120,Plastic bag & wrapper,105.0, 1781.0,518.0,2152.0
batch_12/000088.jpg,4160,3120,Plastic bag & wrapper,703.0, 1900.0,951.0,2098.0
batch_12/000088.jpg,4160,3120,Plastic bag & wrapper,3061.0, 252.0,3612.0,613.0
batch_12/000088.jpg,4160,3120,Straw,3896.0, 300.0,3955.0,642.0
batch_12/000088.jpg,4160,3120,Unlabeled litter,3582.0, 568.0,3958.0,864.0
batch_12/000088.jpg,4160,3120,Plastic bag & wrapper,3508.0, 2198.0,4008.0,2655.0
batch_12/000088.jpg,4160,3120,Unlabeled litter,3032.0, 2017.0,3169.0,2140.0
batch_12/000088.jpg,4160,3120,Plastic bag & wrapper,3536.0, 3037.0,3671.0,3117.0
batch_12/000088.jpg,4160,3120,Plastic container,1744.0, 2051.0,2060.0,2844.0
batch_12/000088.jpg,4160,3120,Plastic bag & wrapper,1526.0, 306.0,1837.0,466.0
batch_12/000088.jpg,4160,3120,Plastic bag & wrapper,2493.0, 1674.0,2696.0,1809.0
batch_12/000089.jpg,3120,4160,Straw,563.0, 323.0,1402.0,1729.0
batch_12/000089.jpg,3120,4160,Plastic bag & wrapper,1224.0, 1363.0,3118.0,1892.0
batch_12/000089.jpg,3120,4160,Plastic bag & wrapper,860.0, 1.0,3116.0,1387.0
batch_12/000089.jpg,3120,4160,Cup,556.0, 2068.0,2119.0,2960.0
batch_12/000089.jpg,3120,4160,Plastic bag & wrapper,443.0, 4068.0,1212.0,4157.0
batch_12/000089.jpg,3120,4160,Plastic bag & wrapper,1575.0, 3869.0,2299.0,4157.0
